No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1|AM 2357-252|  0.05736 | -25.18645 |GPair| 25403| 0.084735 |SUN |15.98|  0.000|10|0|2|6|2|0|0
2|CGCG 498-059|  0.12050 |  32.78235 |GPair|  9558| 0.031882 |SUN |15.1 |  0.000|18|0|18|7|1|0|0
3|APMUKS(BJ) B235806.84-375815.5|  0.16977 | -37.69250 |GPair||||17.30|  0.000|0|0|2|1|0|0|0
4|PKS 2359-159|  0.42321 | -15.67794 |GPair||||16.91|  0.000|9|0|9|5|0|0|0
5|VV 254|  0.42381 |  23.49753 |GPair|  4353| 0.014520 |UUN |12.7 |  0.000|70|5|23|7|2|0|0
6|KUG 0002+180|  1.24655 |  18.29901 |GPair|  6262| 0.020888 |SUN |16:  |  0.000|6|0|17|6|1|0|0
7|ESO 409-IG 015|  1.38275 | -28.09808 |GPair|   737| 0.002459 |S1L |15.01|  0.000|56|2|25|21|11|13|1
8|UGC 00046|  1.59051 |  17.43498 |GPair|  5453| 0.018189 |S1L |14.60|  0.000|19|2|11|6|4|3|0
9|KUG 0005+345|  2.12758 |  34.78572 |GPair| 10406| 0.034711 |SUN |16:  |  0.000|6|1|6|6|1|0|0
10|HIPASS J0008-02|  2.21042 |  -2.39667 |GPair|  3708| 0.012367 |S1L |     |  0.000|2|0|1|1|1|0|0
11|CGCG 548-032|  2.42792 |  49.83861 |GPair|  9960| 0.033223 |SUN |15.2 |  0.000|3|0|2|2|2|0|0
12|KUG 0007+265|  2.46525 |  26.79159 |GPair| 17233| 0.057483 |S1L |15.5 |  0.000|16|0|16|8|5|0|0
13|NGC 0017|  2.77725 | -12.10768 |G|  5881| 0.019617 |UUN |15.25|  0.000|340|9|231|72|57|10|0
14|GALEXASC J001258.21-243800.8  |  3.24279 | -24.63353 |G| 20689| 0.069011 |SLS |15.2R|  0.000|7|0|10|6|1|0|1
15|CGCG 456-039|  3.32708 |  17.02500 |GPair|   854| 0.002849 |SUN |15.2 |  0.000|7|0|1|2|3|1|0
16|2MASS J00135934-2338039|  3.49737 | -23.63437 |GPair||||19.11|  0.000|0|0|8|2|0|0|0
17|ESO 410- G 004|  3.77923 | -29.21085 |G|  7399| 0.024680 |SUN |14.80|  0.000|14|0|15|7|2|13|2
18|AM 0012-574|  3.83055 | -57.47633 |G| 17317| 0.057763 |SLS |16.31|  0.000|9|0|34|9|3|2|0
19|AM 0014-270|  4.17105 | -26.85518 |GPair| 16665| 0.055589 |SUN |15.67|  0.000|7|0|5|6|3|0|2
20|APMUKS(BJ) B001427.49-050950.9|  4.25382 |  -4.88606 |GPair||||19.74|  0.000|1|0|3|2|0|0|1
21|IRAS 00150+4937|  4.43625 |  49.90389 |GPair| 44369| 0.148000 |SUN |16.7 |  0.000|8|1|5|2|1|0|0
22|CGCG 382-042|  4.48085 |   0.33536 |G|  5411| 0.018048 |SLS |15.3g|  0.000|31|0|59|18|14|8|0
23|V Zw 010|  4.49667 |  46.21611 |GPair||||     |  0.000|3|1|9|2|0|0|0
24|V Zw 011|  4.76708 |  46.33000 |GPair||||     |  0.000|5|1|5|3|0|0|0
25|GALEXASC J001929.26-171354.2  |  4.87195 | -17.23173 |GPair||||15.55|  0.000|3|0|6|3|0|0|0
26|WISEA J002004.75-030710.8|  5.01983 |  -3.11968 |G||||19.53|  0.000|0|0|20|3|0|0|0
27|PKS 0017-205|  5.13847 | -20.26978 |GPair| 59059| 0.197000 |SUN |17.3r|  0.000|22|1|33|7|2|0|0
28|ESO 350-IG 010|  5.15105 | -34.46997 |GPair||||15.27|  0.000|6|1|5|5|0|1|1
29|DUKST 473-042|  5.17977 | -25.70867 |GTrpl| 19133| 0.063821 |SUN |16.44|  0.000|9|0|2|4|1|0|1
30|KPG 007|  5.30542 |  30.47444 |GPair|  4839| 0.016141 |SUN |14.5 |  0.000|8|0|2|4|3|0|0
31|VIII Zw 020|  5.31583 |  -8.97083 |GPair||||14.90|  0.000|7|1|5|3|0|0|2
32|UGC 00205|  5.33417 |  17.34667 |GPair|  5272| 0.017585 |S1L |15.36|  0.000|18|1|8|4|4|3|1
33|ARP 035|  5.59250 |  -1.32444 |GPair|  4878| 0.016270 |S1L |     |  0.000|7|0|1|1|1|0|1
34|KUG 0020+009|  5.75699 |   1.18381 |GPair||||17.62|  0.000|7|1|1|2|0|0|0
35|IV Zw 018|  6.06431 |  36.58676 |GPair| 15677| 0.052293 |SUN |15.7 |  0.000|9|1|16|6|1|0|0
36|APMUKS(BJ) B002159.22-402447.3|  6.11358 | -40.13609 |GPair||||16.64|  0.000|1|0|3|1|0|0|0
37|NGC 0105|  6.31975 |  12.88380 |GPair|  5290| 0.017646 |SUN |13.9 |  0.000|89|1|16|9|14|2|0
38|MCG -02-02-013|  6.43608 |  -8.41847 |G| 10010| 0.033390 |SUN |15.00|  0.000|10|1|4|4|2|2|0
39|VV 837|  6.49991 |  -2.93265 |GPair| 20219| 0.067443 |SUN |15.49|  0.000|12|1|5|3|1|2|2
40|UGC 00248|  6.52708 |  25.72222 |GPair| 10167| 0.033913 |S1L |14.88|  0.000|27|1|8|3|6|5|0
41|IV Zw 019|  6.68702 |  37.60524 |GPair||||16.71|  0.000|4|1|1|3|0|0|0
42|IRAS F00245-0107|  6.78173 |  -0.84073 |GPair| 17101| 0.057043 |SUN |16.21|  0.000|5|0|6|2|1|0|0
43|IRAS F00251-2809|  6.90781 | -27.87975 |GPair||||17.24|  0.000|6|0|5|2|0|0|3
44|CGCG 383-024|  7.08146 |   3.38549 |GPair|  4074| 0.013588 |S1L |15.0 |  0.000|2|0|5|3|1|0|0
45|APMUKS(BJ) B002608.96-202258.9|  7.16576 | -20.10658 |GPair||||16.87|  0.000|1|0|2|2|0|0|0
46|MRK 0551|  7.35417 |  30.55917 |GPair| 14977| 0.049958 |S1L |14.8 |  0.000|39|1|17|8|7|0|0
47|AM 0027-680|  7.52494 | -67.74371 |GPair||||     |  0.000|3|0|2|1|0|0|2
48|WISEA J003114.58-002322.2|  7.81079 |  -0.38953 |GPair| 68894| 0.229807 |SLS |19.35|  0.000|4|0|35|10|5|2|0
49|ESO 012-IG 018|  7.97618 | -81.34910 |GPair|  8394| 0.028000 |SUN |15.57|  0.000|9|1|12|4|1|10|0
50|ESO 242-IG 011|  7.97707 | -44.15837 |GPair||||14.7r|  0.000|9|1|22|11|0|3|0
51|AM 0029-643|  8.00600 | -64.32153 |GPair|  2644| 0.008821 |S1L |     |  0.000|6|0|1|2|1|0|0
52|ESO 350-IG 034|  8.50000 | -34.27722 |GPair|||| 2.13|  0.000|8|2|3|4|0|1|2
53|NGC 0151|  8.51162 |  -9.70524 |G|  3732| 0.012450 |SLS |12.8g|  0.000|172|8|124|33|27|15|0
54|UGC 00339|  8.59167 |  10.20472 |GPair|  5412| 0.018052 |S1L |15.32|  0.000|16|1|4|6|5|4|0
55|AM 0033-372|  8.95754 | -37.13700 |GPair| 22206| 0.074071 |SUN |16.0 |  0.000|7|0|3|3|1|0|2
56|ARP 282|  9.21635 |  23.98780 |GPair|  4831| 0.016114 |SUN |13.3 |  0.000|29|2|8|4|2|0|0
57|ESO 350-IG 038|  9.21957 | -33.55472 |G|  6175| 0.020598 |UUN |13.8 |  0.000|254|8|144|56|47|18|1
58|CGCG 409-048|  9.44083 |   6.22500 |GPair| 12429| 0.041459 |SUN |15.5 |  0.000|4|0|2|2|1|0|0
59|ESO 242-IG 022|  9.77262 | -43.08031 |GPair|  3380| 0.011275 |S1L |17   |  0.000|10|1|1|4|2|2|0
60|AM 0037-374|  9.89565 | -37.54496 |GPair||||16.51|  0.000|4|0|18|6|0|0|0
61|AM 0037-245|  9.95429 | -24.60148 |G| 21372| 0.071289 |SLS |16.40|  0.000|13|0|33|8|5|2|0
62|MRK 0957| 10.47264 |  40.35491 |G| 21285| 0.071000 |SLS |15.7 |  0.000|96|4|39|18|13|2|0
63|NGC 0232 E| 10.72004 | -23.54105 |G|  6869| 0.022913 |SLS |14.08|  0.000|146|2|119|46|42|21|1
64|WISEA J004259.92-474508.2| 10.74970 | -47.75230 |GPair||||19.67|  0.000|6|0|21|7|0|0|0
65|ESO 295-IG 003| 11.58444 | -38.68174 |G|  6799| 0.022679 |SUN |15.46|  0.000|13|1|40|10|4|14|0
66|WISEA J004829.16-372903.6| 12.12153 | -37.48433 |G||||19.83|  0.000|1|0|20|3|0|0|0
67|WISEA J004951.10-383426.4| 12.46293 | -38.57402 |GPair||||19.55|  0.000|1|0|14|2|0|0|0
68|ARP 140| 12.76281 |  -7.06034 |GPair|  1730| 0.005769 |S1L |13.62|  0.000|28|4|10|5|3|0|0
69|IRAS F00493-0917| 12.97408 |  -9.01989 |GPair||||     |  0.000|2|0|5|2|0|0|8
70|IRAS F00507-0605| 13.32242 |  -5.81292 |GPair||||     |  0.000|2|0|5|2|0|0|2
71|MCG +12-02-001| 13.51707 |  73.08544 |GPair|  4706| 0.015698 |SUN |16   |  0.000|111|1|70|40|26|1|1
72|III Zw 015| 13.53663 |  16.91612 |GPair| 21396| 0.071369 |SUN |16.6 |  0.000|6|1|23|5|2|0|1
73|CGCG 480-020| 13.67323 |  24.86969 |G| 13518| 0.045091 |S1L |15.36|  0.000|22|0|46|13|11|6|0
74|III Zw 016| 13.68667 |   2.79500 |GPair| 25722| 0.085799 |SUN |15.6 |  0.000|8|1|7|4|1|0|0
75|AM 0052-321| 13.72917 | -32.02609 |GPair||||     |  0.000|6|1|2|3|0|0|0
76|IRAS F00523+2324| 13.74329 |  23.67414 |GPair||||     |  0.000|2|0|5|2|0|0|0
77|APMUKS(BJ) B005349.45-194846.3| 14.07302 | -19.54242 |GPair||||16.83|  0.000|0|0|2|1|0|0|0
78|APMUKS(BJ) B005449.76+002745.7| 14.34854 |   0.73292 |GPair||||19.02|  0.000|2|0|2|3|0|0|2
79|ESO 151-IG 014| 14.40733 | -56.59956 |GPair||||18.42|  0.000|4|1|6|2|0|5|0
80|NGC 0336| 14.51174 | -18.38460 |G|  5501| 0.018349 |SLS |15.44|  0.000|13|1|42|10|1|12|0
81|NGC 0326| 14.59474 |  26.86566 |GPair| 14210| 0.047400 |SUN |14.33|  0.000|152|8|43|10|12|6|0
82|IRAS 00568-1656| 14.83546 | -16.66853 |GPair||||     |  0.000|3|0|5|3|0|0|1
83|ESO 195-IG 022| 15.19426 | -50.53429 |GPair||||15.92|  0.000|13|2|8|7|0|1|0
84|ESO 541-IG 012| 15.57348 | -19.66925 |GGroup| 17988| 0.060000 |SUN |     |  0.000|42|1|21|13|9|1|0
85|CGCG 458-016| 15.76875 |  17.75049 |GPair| 19292| 0.064351 |SUN |15.5 |  0.000|6|0|6|5|2|0|1
86|WISEA J010317.98+264746.0| 15.82494 |  26.79613 |GPair|  5054| 0.016858 |UUN |     |  0.000|5|1|16|4|3|0|0
87|CGCG 435-037| 15.83032 |  14.03437 |GPair| 12283| 0.040972 |SUN |14.5 |  0.000|14|0|6|5|1|0|2
88|WISEA J010635.46+011553.6| 16.64779 |   1.26491 |GPair||||16.1g|  0.000|2|0|13|3|0|0|0
89|WISEA J010658.28-451228.4| 16.74283 | -45.20791 |GPair||||18.89|  0.000|1|0|21|3|0|0|0
90|IC 1623| 16.94658 | -17.50703 |GPair|  6016| 0.020067 |SUN |11.7 |  0.000|233|10|78|40|28|1|1
91|IC 1631| 17.18691 | -46.47583 |G|  9284| 0.030968 |SLS |14.19|  0.000|37|2|40|16|6|16|0
92|HIPASS J0108+01b| 17.19958 |   1.37528 |GPair|  5364| 0.017894 |S1L |     |  0.000|2|0|1|1|1|0|0
93|3C 033| 17.22031 |  13.33732 |G| 18302| 0.061049 |SLS |15.93|  0.000|466|4|226|39|45|7|0
94|PKS 0108-146| 17.76967 | -14.37581 |GPair| 30969| 0.103300 |SUN |15.99|  0.000|19|1|9|7|1|0|1
95|MCG -01-04-009| 17.80208 |  -7.54833 |G|  5424| 0.018093 |S1L |13.5 |  0.000|17|0|4|6|3|3|0
96|IRAS F01085+3804| 17.84346 |  38.34472 |GPair||||     |  0.000|2|0|5|2|0|0|1
97|KPG 026| 17.86279 |   1.30018 |GPair|  6774| 0.022597 |S1L |13.7 |  0.000|5|0|1|1|1|0|0
98|IRAS F01088+1517| 17.87792 |  15.56361 |GPair||||     |  0.000|2|0|9|2|0|0|1
99|IRAS 01089+5834| 18.00932 |  58.84660 |GPair| 10552| 0.035198 |SUN |     |  0.000|1|0|5|1|1|0|0
100|ESO 541-IG 026| 18.24508 | -19.00435 |GPair| 15210| 0.050735 |SUN |15.42|  0.000|7|2|2|4|1|1|0
101|VV 382| 18.24881 |  15.48974 |GPair| 13341| 0.044500 |SUN |15.7 |  0.000|81|1|35|13|11|2|4
102|KUG 0110+307| 18.34913 |  31.02490 |GPair||||16:  |  0.000|4|0|9|4|0|0|0
103|ESO 352-IG 022| 18.43130 | -33.91430 |GPair|  6619| 0.022079 |SUN |15.09|  0.000|17|1|26|6|3|12|1
104|IRAS 01110+2702| 18.44833 |  27.30322 |GPair||||     |  0.000|3|0|5|3|0|0|0
105|IRAS F01114+0615| 18.52458 |   6.53603 |GPair||||     |  0.000|2|0|5|2|0|0|0
106|GALEXASC J011423.46+103548.6  | 18.59776 |  10.59686 |GPair| 21684| 0.072330 |SUN |     |  0.000|5|0|9|4|1|0|0
107|UGC 00793| 18.70583 |  -0.49583 |GPair| 10167| 0.033913 |SUN |14.07|  0.000|30|1|10|5|4|4|0
108|CGCG 385-052| 18.88541 |  -0.85807 |GPair|  1762| 0.005877 |S1L |     |  0.000|77|4|9|4|1|0|0
109|IRAS 01128+3747| 18.91842 |  38.06019 |GPair||||     |  0.000|3|0|5|3|0|0|0
110|TAFFY2 GALAXY| 19.07386 |  46.74219 |GPair|  5188| 0.017305 |SUN |14.6 |  0.000|15|0|8|4|1|0|0
111|IRAS 01143-2849| 19.17515 | -28.55085 |GPair||||16.0b|  0.000|6|0|6|4|0|0|1
112|WISEA J011716.86-393310.0| 19.32026 | -39.55280 |!*|   -33|-0.000111 |SUN |19.09|  0.000|2|0|21|4|2|0|0
113|IC 5364| 19.33612 | -33.84014 |GPair|  9054| 0.030200 |SUN |14.77|  0.000|18|3|2|10|3|1|0
114|ESO 244- G 012| 19.53467 | -44.46407 |GPair|  6866| 0.022903 |SUN |14.75|  0.000|81|3|58|26|12|3|0
115|IRAS 01161+5554| 19.80890 |  56.16911 |GPair|  5882| 0.019620 |SUN |     |  0.000|1|0|5|1|1|0|0
116|IRAS F01169-3311| 19.81229 | -32.92942 |GPair||||     |  0.000|3|0|5|2|0|0|1
117|CGCG 502-027| 19.89585 |  32.18057 |GPair| 18048| 0.060200 |UUN |15.7 |  0.000|189|10|60|24|19|0|0
118|ESO 296-IG 011| 19.98707 | -41.23616 |GPair|  5198| 0.017337 |S1L |14.16|  0.000|43|3|28|11|2|16|3
119|WISEA J012028.52-254616.9| 20.11885 | -25.77137 |GPair||||19.55|  0.000|10|0|24|7|0|0|0
120|VV 781| 20.14792 | -17.39222 |GPair|  5966| 0.019900 |SUN |     |  0.000|6|1|5|3|1|0|0
121|IRAS 01182-0844| 20.19844 |  -8.48959 |GPair||||16.09|  0.000|2|0|6|4|0|0|1
122|CGCG 411-030| 20.25917 |   6.27694 |GPair||||15.6 |  0.000|6|0|6|3|0|0|0
123|APMUKS(BJ) B011956.88-444010.2| 20.53278 | -44.40824 |GPair||||17.20|  0.000|0|0|2|1|0|0|0
124|IRAS F01196-0528| 20.54774 |  -5.20596 |GPair|||| 2.68|  0.000|2|0|5|2|0|0|2
125|APMUKS(BJ) B012003.54-415316.1| 20.56921 | -41.62660 |GPair||||17.70|  0.000|0|0|2|1|0|0|0
126|CGCG 481-004| 20.68272 |  26.86818 |GPair|  9064| 0.030234 |UUN |15.2 |  0.000|6|1|7|4|1|0|0
127|VV 730| 20.83000 |   7.79639 |GPair|  2700| 0.009006 |SUN |15.2 |  0.000|21|0|4|7|5|1|0
128|ARP 070| 20.86458 |  30.77833 |GPair| 10494| 0.035004 |SUN |14.5 |  0.000|20|0|2|3|2|0|0
129|III Zw 027| 21.03583 |  14.03444 |GPair| 16355| 0.054554 |SUN |     |  0.000|5|1|1|1|1|0|0
130|NGC 0520| 21.14660 |   3.79199 |GPair|  2281| 0.007609 |SUN |12.24|  0.000|501|16|215|50|37|8|0
131|CGCG 436-048| 21.39083 |  10.12889 |GPair| 14177| 0.047289 |SUN |15.5 |  0.000|5|0|6|3|2|0|0
132|UGC 00993| 21.39750 |   7.99167 |GPair|  2922| 0.009747 |S1L |15.6 |  0.000|27|1|9|10|11|3|0
133|ARP 308| 21.49961 |  -1.34207 |GPair|  5396| 0.018000 |SUN |12.28|  0.000|175|7|74|6|5|0|2
134|GALEXASC J012755.08-322127.5  | 21.97966 | -32.35847 |GPair| 38164| 0.127300 |SUN |19.0 |  0.000|6|0|10|5|1|0|0
135|UGC 01056| 22.19739 |  16.68840 |G|   595| 0.001985 |S1L |14.81|  0.000|47|1|44|20|13|6|0
136|KPG 034| 22.28798 |  11.13625 |GPair|  5786| 0.019299 |S1L |14.3 |  0.000|7|0|1|1|1|0|0
137|AM 0127-524| 22.35459 | -52.57162 |G| 16250| 0.054204 |SUN |16.19|  0.000|22|0|59|16|6|6|0
138|IRAS F01274+0929| 22.49929 |   9.74300 |GPair||||     |  0.000|2|0|5|2|0|0|0
139|KUG 0127+339| 22.65433 |  34.22293 |G| 15160| 0.050568 |PUN |14.8 |  0.000|8|1|32|6|1|2|0
140|UGC 01102| 23.12292 |   4.60139 |GPair|  1954| 0.006518 |SUN |14.6 |  0.000|35|1|11|9|10|5|0
141|HIPASS J0132-34| 23.17333 | -34.59194 |GPair|  5376| 0.017932 |S1L |     |  0.000|2|0|1|1|1|0|0
142|AM 0130-293| 23.20615 | -29.31390 |GPair| 19397| 0.064700 |SUN |16.31|  0.000|11|0|6|7|2|0|1
143|IC 0141| 23.21554 | -14.81438 |G| 11387| 0.037983 |SUN |14.33|  0.000|22|1|42|16|7|6|0
144|RR 029| 23.50466 | -34.41659 |GPair|  3835| 0.012791 |S1L |     |  0.000|3|0|1|1|1|0|0
145|MRK 1158| 23.74708 |  35.03932 |GPair|  4585| 0.015294 |SUN |15.03|  0.000|61|0|21|13|13|0|0
146|IRAS 01333-1324| 23.95917 | -13.15681 |GPair||||     |  0.000|4|0|5|3|0|0|2
147|ESO 113-IG 054| 24.10085 | -60.37479 |GPair|  2221| 0.007408 |UUN |14.75|  0.000|9|1|3|6|4|1|0
148|IRAS 01341-3734| 24.10286 | -37.33224 |GPair|  5195| 0.017327 |S1L |12.90|  0.000|32|2|17|7|3|0|0
149|KUG 0133+344| 24.14792 |  34.74222 |GPair||||16:  |  0.000|5|0|5|4|0|0|0
150|MCG -02-05-029| 24.58677 |  -9.85806 |G| 12583| 0.041972 |SLS |15.3g|  0.000|34|1|68|11|9|11|0
151|RR 033| 24.75934 | -29.91933 |GPair|  5872| 0.019588 |S1L |     |  0.000|6|0|1|3|1|0|0
152|CGCG 386-031| 25.57344 |  -2.14404 |GPair| 10070| 0.033590 |SUN |14.9 |  0.000|10|0|6|5|4|0|0
153|V Zw 093| 25.71667 |  25.62417 |GPair||||15.8E|  0.000|4|1|1|1|0|0|0
154|AM 0141-682| 25.82179 | -68.19012 |G| 22771| 0.075956 |SUN |16.0r|  0.000|10|0|37|9|3|2|0
155|4C -01.09| 25.82215 |  -1.31618 |G|155892| 0.520000 |SUN |20.0 |  0.000|37|1|25|12|2|0|0
156|IRAS F01412+4046| 26.05309 |  41.03108 |GPair||||     |  0.000|2|0|5|2|0|0|1
157|III Zw 035| 26.12717 |  17.10219 |GPair|  8225| 0.027436 |SUN |15.8 |  0.000|192|4|144|35|21|0|0
158|HIPASS J0144-77| 26.25542 | -77.96028 |GPair|  1750| 0.005839 |S1L |     |  0.000|2|0|1|1|1|0|0
159|ESO 152-IG 022| 26.29864 | -55.72798 |GPair||||17.0 |  0.000|12|1|9|8|0|1|0
160|VV 338| 26.92896 |  27.37922 |GPair|   364| 0.001214 |SUN |11.0 |  0.000|15|1|1|2|1|0|0
161|ESO 543-IG 016| 27.01318 | -21.66587 |GGroup||||16.14|  0.000|9|1|6|7|0|1|1
162|CGCG 482-017| 27.14708 |  27.55222 |GPair||||15.3 |  0.000|5|1|8|3|0|0|0
163|UGC 01265| 27.19375 |  20.26528 |GPair|  8950| 0.029854 |S1L |14.5 |  0.000|27|1|10|7|10|5|0
164|IRAS 01471-0808| 27.41163 |  -7.90092 |GPair||||     |  0.000|3|0|5|3|0|0|0
165|UGC 01300| 27.61634 |   8.41458 |GPair||||16.5 |  0.000|4|1|5|4|0|1|0
166|IRAS 01477+3255| 27.67125 |  33.16444 |GPair| 10087| 0.033647 |SUN |     |  0.000|7|0|6|5|1|0|0
167|MCG -01-05-041| 27.78173 |  -2.75755 |GPair||||15.58|  0.000|7|1|14|4|0|2|0
168|KUG 0148-127| 27.79536 | -12.51432 |G|  5278| 0.017605 |SUN |14.49|  0.000|25|1|40|13|9|4|0
169|NGC 0702| 27.82934 |  -4.05388 |GPair| 10584| 0.035304 |S1L |14.23|  0.000|30|3|17|6|3|3|0
170|UGC 01319| 27.87155 |  36.06594 |G|  5310| 0.017712 |S1L |14.50|  0.000|97|1|74|26|22|8|0
171|AM 0149-254| 27.92417 | -25.52417 |GPair||||     |  0.000|3|0|5|3|0|0|0
172|PKS 0149-260| 27.96205 | -25.78789 |GPair| 43170| 0.144000 |SUN |17.0 |  0.000|12|1|9|5|1|0|0
173|WISEA J015153.70-254724.7| 27.97378 | -25.79020 |GPair||||17.27|  0.000|1|0|13|3|0|0|2
174|CGCG 522-029| 28.06167 |  35.15972 |GPair||||15.6 |  0.000|5|0|6|3|0|0|0
175|ESO 354-IG 008| 28.15997 | -36.10677 |G| 10809| 0.036055 |SUN |15.38|  0.000|14|1|40|10|4|15|0
176|UGC 01347| 28.19146 |  36.61935 |G|  5543| 0.018489 |S1L |13.49|  0.000|91|5|66|20|18|8|0
177|ESO 414-IG 009| 28.70171 | -28.14990 |GPair| 17178| 0.057300 |SUN |15.71|  0.000|13|2|10|10|2|1|0
178|CGCG 552-013| 28.90311 |  47.56052 |GPair| 16580| 0.055305 |SUN |15.4 |  0.000|6|0|6|5|2|0|0
179|ESO 197-IG 014| 29.06181 | -49.98940 |GPair||||17.09|  0.000|7|1|8|4|0|1|0
180|IRAS 01535+2630| 29.08879 |  26.75603 |GPair||||     |  0.000|3|0|5|3|0|0|0
181|VI Zw 115| 29.25042 |  33.00028 |GPair||||17.6 |  0.000|2|1|1|1|0|0|0
182|UGC 01446| 29.51238 |   3.36983 |G|  4842| 0.016151 |S1L |14.75|  0.000|30|1|41|16|11|6|0
183|ARP 126| 29.52518 |   3.08552 |GPair|  5539| 0.018476 |S1L |14.0 |  0.000|21|1|1|4|1|0|0
184|NGC 0767| 29.71171 |  -9.58713 |G|  5410| 0.018047 |SLS |15.0g|  0.000|39|2|82|15|12|16|0
185|KUG 0156-108| 29.79050 | -10.58596 |GPair||||15.72|  0.000|7|1|2|4|0|0|2
186|UGC 01485| 30.09898 |  21.10832 |G|  4861| 0.016215 |S1L |14.41|  0.000|44|1|43|19|15|7|0
187|AM 0159-231| 30.34135 | -22.98857 |GPair||||17.40|  0.000|6|0|2|2|0|0|1
188|ESO 477- G 022| 30.37944 | -24.92508 |GPair|  4233| 0.014120 |SUN |14.09|  0.000|26|3|15|8|2|17|1
189|VI Zw 138| 30.40154 |  29.56125 |GPair| 44459| 0.148300 |SUN |15.9 |  0.000|45|1|14|11|1|0|0
190|HIPASS J0203-79| 30.84250 | -79.72389 |GPair|  4486| 0.014965 |S1L |     |  0.000|2|0|1|1|1|0|0
191|KUG 0200+260| 30.92102 |  26.27694 |G|  5014| 0.016725 |S1L |15.00|  0.000|42|2|47|17|13|5|1
192|KUG 0202+345| 31.32140 |  34.78892 |G|  4419| 0.014740 |S1L |15.4 |  0.000|35|0|45|18|16|4|0
193|ESO 153-IG 021| 31.64249 | -55.21314 |GTrpl| 16486| 0.054991 |SUN |15.60|  0.000|10|1|7|6|1|1|0
194|AM 0204-302| 31.73567 | -30.24583 |GPair||||     |  0.000|3|0|5|3|0|0|1
195|2MASXi J0207225-180625| 31.84621 | -18.10533 |GPair||||17.02|  0.000|2|0|6|3|0|0|0
196|ESO 478-IG 003| 31.86437 | -23.13286 |GPair||||16.29|  0.000|8|1|6|8|0|1|1
197|WISEA J020805.43-291432.8| 32.02264 | -29.24247 |G| 19067| 0.063600 |SUN |16.57|  0.000|11|0|33|11|4|2|0
198|NGC 0829| 32.17657 |  -7.79054 |G|  4074| 0.013590 |SLS |18.4g|  0.000|49|3|71|23|15|13|0
199|IRAS F02073-3020| 32.36833 | -30.11422 |GPair||||     |  0.000|2|0|5|2|0|0|2
200|IRAS 02076+3111| 32.63750 |  31.42583 |GPair| 14162| 0.047239 |S1L |     |  0.000|10|0|5|5|2|0|0
201|CGCG 461-060| 33.13417 |  16.85111 |GPair|  4242| 0.014150 |SUN |15.7 |  0.000|4|0|1|2|2|0|0
202|AM 0210-512| 33.18568 | -51.17961 |GPair||||16.92|  0.000|2|0|3|2|0|0|0
203|KUG 0210+022| 33.34042 |   2.48325 |G|  9060| 0.030221 |SUN |16.88|  0.000|6|1|22|7|2|0|0
204|V Zw 202| 33.46708 |  31.86500 |GPair|  5384| 0.017959 |S1L |     |  0.000|4|1|1|2|1|0|0
205|ESO 415-IG 009| 33.54620 | -30.46051 |GPair||||15.95|  0.000|5|1|7|3|0|13|0
206|AM 0212-220| 33.71963 | -21.81386 |GPair||||     |  0.000|1|0|1|2|0|0|2
207|ESO 544- G 030| 33.73872 | -20.21233 |G|  1608| 0.005365 |UUN |13.33|  0.000|58|3|33|15|12|17|0
208|IRAS F02124+3207| 33.86465 |  32.36435 |GPair||||     |  0.000|4|0|4|2|0|0|0
209|IRAS 02125+5339| 33.99402 |  53.88520 |GPair|  7080| 0.023616 |SUN |     |  0.000|2|0|5|1|1|0|0
210|GALEXASC J021616.57-481625.7  | 34.06918 | -48.27398 |GPair||||17.59|  0.000|1|0|7|2|0|0|1
211|GALEXASC J021629.24-045352.3  | 34.12208 |  -4.89806 |GPair| 50035| 0.166900 |UUN |19.59|  0.000|2|0|15|5|1|0|1
212|ESO 081-IG 004| 34.24625 | -67.00000 |GPair|||| 0.91|  0.000|4|1|6|4|0|1|0
213|SAFIRES J021742.30-053705.4| 34.42717 |  -5.61722 |VisS|306693| 1.023019 |PUN |22.3V|  0.000|4|0|28|5|2|0|0
214|VV 302| 34.58000 | -12.21056 |GPair|  5758| 0.019207 |S1L |     |  0.000|4|0|1|1|1|0|0
215|V Zw 218| 34.89342 |  29.77932 |GPair||||15.7 |  0.000|3|1|1|1|0|0|0
216|WISEA J021940.64-051013.7| 34.91935 |  -5.17048 |GPair| 45209| 0.150800 |UUN |18.2V|  0.000|2|0|52|8|1|0|0
217|MRK 1032| 35.21373 |  32.71118 |GPair|  9983| 0.033300 |SUN |16.0 |  0.000|26|1|15|9|5|0|0
218|UGC 01818| 35.37875 |  15.31000 |GPair| 12307| 0.041052 |S1L |16.5 |  0.000|9|2|6|6|2|1|2
219|HIPASS J0221-20| 35.48750 | -20.80722 |GPair|  1564| 0.005217 |UUN |     |  0.000|3|0|2|1|2|0|0
220|CGCG 388-007| 35.62500 |   0.38056 |GPair||||15.6 |  0.000|1|0|2|2|0|0|0
221|ESO 355-IG 013| 35.75011 | -36.87962 |GPair||||15.44|  0.000|10|1|6|7|0|1|1
222|KUG 0221-000| 35.90088 |   0.22553 |G|  7476| 0.024938 |SLS |17.0g|  0.000|24|1|57|20|12|8|0
